id,source_file,timestamp,density,group,species,1,2,3,4,5,6,7
113,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,19:42.8,7.696384,8,SRKW,0.0356784,0.33244085,0.22024277,0.05450162,0.0086892,0.27529976,0.07314745
114,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,19:46.8,7.450624,8,SRKW,0.048370298,0.28842065,0.21206789,0.06441787,0.014863281,0.21543998,0.15642011
115,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,20:26.8,2.17088,8,SRKW,0.03724226,0.3523357,0.16494273,0.043156516,0.006563494,0.29844552,0.097313836
116,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,20:30.8,1.724416,8,SRKW,0.03054339,0.3325506,0.1594325,0.031906746,0.00542193,0.30112466,0.13902019
117,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,20:34.8,4.595712,8,SRKW,0.046344016,0.2765185,0.2124194,0.073755935,0.010345043,0.25484446,0.12577261
118,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,20:38.8,4.481024,8,SRKW,0.051450197,0.2661825,0.22050263,0.07011964,0.007231379,0.32571357,0.05880004
119,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,20:42.8,1.011712,8,SRKW,0.001494942,0.20669125,0.2790053,0.007261355,0.000163098,0.2485693,0.25681475
120,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,20:46.8,2.92864,8,SRKW,0.014517339,0.22551206,0.26979962,0.03640049,0.00274236,0.29361805,0.15741003
121,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,21:26.8,1.810432,8,SRKW,0.015309099,0.3598404,0.1717455,0.030487169,0.00195839,0.37882525,0.04183421
122,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,21:30.8,2.486272,8,SRKW,0.024919895,0.21088487,0.34303066,0.051814083,0.005768308,0.30664012,0.05694212
123,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,21:38.8,1.2288,8,SRKW,0.005365475,0.3013988,0.1996142,0.01242823,0.000617659,0.43335876,0.04721683
124,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,21:46.8,1.76128,8,SRKW,0.008384898,0.22219042,0.2465195,0.014429524,0.001054842,0.44057935,0.06684146
125,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,22:26.8,1.20832,8,SRKW,0.003027202,0.08440935,0.61411244,0.015344342,0.00031682,0.23209956,0.050690316
126,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,22:34.8,1.814528,8,SRKW,0.024566837,0.23558462,0.32482657,0.049529355,0.002729258,0.20959501,0.15316835
127,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,22:38.8,4.9152,8,SRKW,0.02851193,0.23711096,0.31720465,0.039964966,0.005014383,0.32101294,0.05118018
128,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,22:46.8,3.936256,8,SRKW,0.014072446,0.20555519,0.33353502,0.04576741,0.002756315,0.29197714,0.10633645
129,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,22:50.8,2.322432,8,SRKW,0.040405307,0.22036311,0.31032008,0.07660325,0.004709655,0.19332153,0.15427709
130,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,23:30.8,2.281472,8,SRKW,0.019911109,0.2819098,0.34005138,0.0344046,0.002420474,0.28170687,0.039595723
131,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,23:34.8,2.23232,8,SRKW,0.016558042,0.28232235,0.2690918,0.034896996,0.002542046,0.33169392,0.06289497
132,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,23:38.8,2.818048,8,SRKW,0.006474548,0.22258605,0.27856222,0.012437961,0.000813614,0.44206512,0.037060514
133,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,23:42.8,4.038656,8,SRKW,0.01523976,0.21035707,0.31042218,0.03431876,0.001885044,0.35432753,0.07344973
134,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,23:46.8,1.486848,8,SRKW,0.024247147,0.2850248,0.2005599,0.033085767,0.00335379,0.40499562,0.048732985
135,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,23:50.8,1.961984,8,SRKW,0.005028118,0.22265883,0.29206166,0.01163628,0.000499814,0.42316696,0.0449483
136,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,24:30.8,5.070848,8,SRKW,0.020368516,0.2657525,0.2959009,0.028755547,0.001832566,0.315359,0.072030954
137,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,24:42.8,1.949696,8,SRKW,0.016056824,0.31285715,0.20762685,0.022952937,0.002029329,0.39425334,0.044223577
138,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,24:46.8,1.3312,8,SRKW,0.025597386,0.16503148,0.2274648,0.06912545,0.004169376,0.33459443,0.17401707
139,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,24:50.8,1.241088,8,SRKW,0.007574341,0.22847722,0.30561143,0.014441321,0.000898545,0.38798907,0.05500808
140,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240915/10MIN/WINDOWS_20240915.csv,25:30.8,1.150976,8,SRKW,0.002079364,0.22398573,0.24339166,0.005457068,0.000216521,0.49037167,0.034497887
141,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,34:24.3,1.708032,9,SRKW,0.019067764,0.40766478,0.16563746,0.024978234,0.003026485,0.22442615,0.15519916
142,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,35:12.3,1.277952,9,SRKW,0.02681506,0.3685421,0.11797703,0.046906374,0.007305323,0.19990166,0.23255248
143,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,36:24.3,1.994752,9,SRKW,0.021114318,0.34270287,0.14307901,0.038344488,0.003901589,0.19883165,0.25202605
144,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,37:32.3,1.08544,9,SRKW,0.020116128,0.3602902,0.2518447,0.029802997,0.002535714,0.27628896,0.05912124
145,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,38:24.3,1.347584,9,SRKW,0.022275163,0.3604714,0.21941002,0.03907138,0.004355066,0.27981007,0.074606836
146,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,38:36.3,1.011712,9,SRKW,0.00895158,0.3104238,0.2463651,0.018879265,0.000865981,0.36343482,0.05107941
147,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,20:40.3,1.122304,10,SRKW,0.0348908,0.2767313,0.18593611,0.058340624,0.005947253,0.12826818,0.30988577
148,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,23:32.3,1.458176,10,SRKW,0.03587475,0.30898964,0.24544056,0.03335241,0.005378293,0.21942666,0.15153769
149,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,18:24.3,1.048576,11,SRKW,0.047994647,0.42641056,0.1282482,0.06501611,0.010097396,0.19940434,0.1228287
150,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,23:32.3,1.011712,11,SRKW,0.034789614,0.36087033,0.17146595,0.06879344,0.005311003,0.19434245,0.16442718
151,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,23:36.3,1.912832,11,SRKW,0.04621333,0.3571671,0.14925109,0.061179303,0.006941684,0.18205722,0.19719031
152,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,24:20.3,1.990656,11,SRKW,0.042230163,0.2757461,0.14159526,0.0533959,0.010881399,0.17304942,0.30310172
153,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,24:28.3,1.236992,11,SRKW,0.029743085,0.22503996,0.2515363,0.06377685,0.005377239,0.28764793,0.13687854
154,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,24:32.3,1.040384,11,SRKW,0.032509264,0.24252172,0.22042555,0.04498095,0.006066844,0.3159137,0.13758188
155,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,24:36.3,1.470464,11,SRKW,0.0667712,0.23390527,0.26604208,0.06912353,0.01106312,0.26837707,0.084717795
156,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,25:40.3,2.408448,11,SRKW,0.039112132,0.37336805,0.17513835,0.041220456,0.008185382,0.2156048,0.14737085
157,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,26:20.3,2.879488,11,SRKW,0.042031717,0.33067974,0.16379488,0.0525943,0.008432565,0.22463696,0.17782994
158,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,28:20.3,1.703936,11,SRKW,0.050690778,0.2975483,0.20267054,0.070117086,0.012165763,0.21617419,0.1506333
159,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240916/10MIN/WINDOWS_20240916.csv,28:24.3,2.359296,11,SRKW,0.038342964,0.33102772,0.18989007,0.06247173,0.008106406,0.25226295,0.11789811
160,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,08:29.1,1.114112,12,SRKW,0.011210502,0.33487153,0.20767602,0.025014937,0.002060572,0.30802238,0.1111441
161,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,08:37.1,1.396736,12,SRKW,0.008238602,0.24584694,0.2905248,0.013702485,0.001007432,0.40466788,0.036011808
162,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,11:29.1,1.015808,12,SRKW,0.019164065,0.26387212,0.27957594,0.022879438,0.002402337,0.39328805,0.018818166
163,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,11:33.1,1.818624,12,SRKW,0.01886486,0.30636415,0.24219021,0.02547793,0.003108791,0.37258062,0.031413432
164,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,12:29.1,1.355776,12,SRKW,0.013221609,0.27981687,0.31615543,0.017058559,0.001804468,0.3392101,0.032732997
165,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,12:37.1,1.642496,12,SRKW,0.008554055,0.32143804,0.25419074,0.01602825,0.001033398,0.37243274,0.026322786
166,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,12:45.1,1.232896,12,SRKW,0.015540253,0.33761162,0.2552497,0.02364276,0.002328245,0.32465097,0.040976472
167,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,13:37.1,1.339392,12,SRKW,0.014194057,0.27953035,0.24503581,0.023001304,0.001878033,0.41514322,0.021217275
168,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,13:41.1,1.568768,12,SRKW,0.007619475,0.21220614,0.3044843,0.018683402,0.000866634,0.4170138,0.039126273
169,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,13:49.1,2.269184,12,SRKW,0.017960165,0.29243827,0.2540301,0.025657548,0.002322028,0.3877621,0.019829828
170,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,14:29.1,4.169728,12,SRKW,0.03718615,0.31305793,0.22127783,0.049690124,0.008274196,0.2770417,0.09347198
171,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,14:41.1,1.691648,12,SRKW,0.024583135,0.26212883,0.2534575,0.036634985,0.002480943,0.3961237,0.024590826
172,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20240918/10MIN/WINDOWS_20240918.csv,16:49.1,1.232896,12,SRKW,0.05634408,0.1558997,0.3531848,0.10379195,0.006620925,0.113160364,0.21099815
173,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,13:30.3,2.797568,13,SRKW,0.025403153,0.24249128,0.20478764,0.048894282,0.00299558,0.3085871,0.16684106
174,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,13:34.3,2.727936,13,SRKW,0.06724108,0.22263607,0.21229097,0.08995525,0.008777062,0.28604555,0.113054015
175,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,14:34.3,2.686976,13,SRKW,0.0325558,0.2514539,0.2536762,0.06316549,0.005646845,0.25721455,0.13628718
176,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,14:38.3,2.90816,13,SRKW,0.032150123,0.26473787,0.1875052,0.04249805,0.003289561,0.40531135,0.06450796
177,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,15:22.3,2.428928,13,SRKW,0.078839704,0.27626258,0.17271242,0.11140356,0.01464075,0.18908003,0.15706103
178,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,15:30.3,1.57696,13,SRKW,0.012983157,0.30071917,0.18244483,0.018492455,0.001541389,0.42600238,0.05781667
179,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,17:26.3,1.564672,13,SRKW,0.07531386,0.26130903,0.18299778,0.14382435,0.018017445,0.1403885,0.17814912
180,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,17:30.3,2.80576,13,SRKW,0.00853101,0.37839416,0.09633143,0.019666394,0.001818216,0.24836555,0.24689318
181,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,17:34.3,1.18784,13,SRKW,0.025364371,0.29794058,0.18702014,0.05949323,0.007553087,0.27971405,0.14291449
182,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,18:26.3,5.984256,13,SRKW,0.04446998,0.23572996,0.1623227,0.06910367,0.016400244,0.17038126,0.30159217
183,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,18:30.3,1.548288,13,SRKW,0.018317375,0.35022882,0.23223938,0.033628892,0.002837058,0.27053583,0.09221265
184,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,18:34.3,11.833344,13,SRKW,0.06918863,0.2775423,0.19456413,0.10085163,0.01595264,0.16057236,0.18132824
185,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,18:38.3,7.929856,13,SRKW,0.09615123,0.25344828,0.16486917,0.11605104,0.018790608,0.15633328,0.19435638
186,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,18:42.3,4.456448,13,SRKW,0.04722669,0.23285191,0.1556452,0.086496785,0.027770707,0.18835479,0.2616539
187,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,18:46.3,1.552384,13,SRKW,0.028862106,0.2589299,0.30033574,0.07436669,0.007773903,0.22484577,0.104885876
188,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,19:22.3,3.93216,13,SRKW,0.06934478,0.30759284,0.15933087,0.09015162,0.02215883,0.14045975,0.21096127
189,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,19:26.3,4.030464,13,SRKW,0.02997221,0.20726691,0.2594663,0.06800766,0.005123271,0.3313348,0.098828875
190,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,19:30.3,8.339456,13,SRKW,0.075336255,0.25074664,0.2342899,0.09470306,0.012798587,0.23013973,0.10198585
191,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,19:34.3,3.489792,13,SRKW,0.035100874,0.22779398,0.30445576,0.053110156,0.005294377,0.27382538,0.100419514
192,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,19:38.3,3.39968,13,SRKW,0.06798072,0.28347656,0.18612179,0.10463347,0.012273013,0.18584082,0.15967362
193,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,19:42.3,5.136384,13,SRKW,0.09910802,0.23498186,0.18057828,0.107215665,0.017728439,0.1816574,0.1787303
194,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,19:46.3,10.248192,13,SRKW,0.10445917,0.23248012,0.17273957,0.13935138,0.019907279,0.16098003,0.17008257
195,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,20:22.3,2.06848,13,SRKW,0.08083215,0.22736451,0.16291101,0.11190443,0.025066532,0.16994143,0.22197999
196,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,20:26.3,6.053888,13,SRKW,0.10853019,0.24385682,0.17598847,0.13403554,0.017934958,0.17653881,0.14311528
197,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,20:30.3,4.784128,13,SRKW,0.05692606,0.2569593,0.18982822,0.1348672,0.01040014,0.17614284,0.1748762
198,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,20:34.3,5.812224,13,SRKW,0.06872279,0.27895284,0.21279754,0.082879506,0.014665468,0.24630372,0.095678106
199,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,20:38.3,4.497408,13,SRKW,0.097441904,0.26859236,0.1503495,0.12899315,0.026397927,0.15137154,0.17685352
200,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,20:42.3,6.672384,13,SRKW,0.097338565,0.22241463,0.16521609,0.13755985,0.026529284,0.1561878,0.1947537
201,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,20:46.3,1.056768,13,SRKW,0.01717221,0.11262167,0.30047157,0.03796827,0.001495243,0.4970751,0.03319587
202,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,21:26.3,1.138688,13,SRKW,0.08254169,0.24069816,0.18512422,0.14612539,0.020448128,0.1953258,0.12973656
203,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,21:38.3,2.3552,13,SRKW,0.1763307,0.17300507,0.119640864,0.17672513,0.04984672,0.08164814,0.22280341
204,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241001/10MIN/WINDOWS_20241001.csv,21:46.3,2.678784,13,SRKW,0.08636049,0.21228066,0.10765247,0.18452114,0.045120314,0.11730288,0.24676208
205,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,15:59.0,1.675264,14,Biggs,0.12782362,0.28157157,0.12944992,0.17871593,0.020195374,0.19681838,0.06542525
206,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,16:39.0,1.011712,14,Biggs,0.038871225,0.21313006,0.22298881,0.04765094,0.005161643,0.43990162,0.03229577
207,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,16:43.0,4.661248,14,Biggs,0.085668914,0.2673085,0.19421382,0.11910136,0.021924801,0.14098358,0.170799
208,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,16:47.0,4.038656,14,Biggs,0.064476416,0.26111683,0.22123449,0.08073924,0.013551421,0.28600755,0.07287413
209,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,16:55.0,4.497408,14,Biggs,0.089894116,0.28752297,0.19034998,0.09983162,0.015678918,0.23454797,0.082174346
210,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,17:39.0,3.72736,14,Biggs,0.09415533,0.31061125,0.16953234,0.11270849,0.015677668,0.21919982,0.078115225
211,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,19:47.0,6.520832,14,Biggs,0.0981817,0.26434106,0.17037433,0.13081722,0.018693862,0.19773948,0.11985233
212,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,19:51.0,2.772992,14,Biggs,0.1088563,0.23848847,0.19556727,0.10077357,0.022608671,0.27622044,0.05748527
213,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,21:03.0,6.275072,14,Biggs,0.14194296,0.16183709,0.10455875,0.2414632,0.037706736,0.06730763,0.2451836
214,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,21:47.0,2.674688,14,Biggs,0.16577052,0.22014377,0.11546207,0.21865267,0.036006235,0.108470745,0.13549398
215,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,21:59.0,2.351104,14,Biggs,0.11627678,0.26891437,0.13866642,0.15668075,0.017816996,0.13273214,0.16891254
216,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241015/10MIN/WINDOWS_20241015.csv,22:03.0,2.392064,14,Biggs,0.061423823,0.17136668,0.3860373,0.08891521,0.012155343,0.1468123,0.13328932
217,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241023/10MIN/WINDOWS_20241023.csv,00:16.4,2.048,15,Biggs,0.038280647,0.33223552,0.18603137,0.039599974,0.005885783,0.38174587,0.01622087
218,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,29:12.5,1.306624,16,Biggs,0.03267954,0.22137693,0.14575885,0.042543624,0.00878508,0.21208602,0.33676988
219,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,29:16.5,7.43424,16,Biggs,0.06307835,0.29962674,0.16215417,0.074155666,0.014556514,0.19409251,0.192336
220,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,29:20.5,2.51904,16,Biggs,0.067704864,0.24444689,0.1497117,0.08941008,0.022976153,0.17923518,0.24651515
221,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,30:00.5,2.936832,16,Biggs,0.074171744,0.25946978,0.15500422,0.07853208,0.020711696,0.18277898,0.22933145
222,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,30:04.5,2.576384,16,Biggs,0.06853213,0.28935415,0.12411955,0.082602024,0.01874774,0.19732442,0.21931992
223,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,30:08.5,4.694016,16,Biggs,0.07893916,0.23275705,0.15554236,0.0905315,0.019918216,0.17453279,0.24777901
224,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,30:12.5,1.179648,16,Biggs,0.015535163,0.23668948,0.17162444,0.028083356,0.002829121,0.2652745,0.27996397
225,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,30:16.5,1.724416,16,Biggs,0.038942855,0.3068068,0.14994928,0.065419644,0.008953626,0.1951285,0.23479925
226,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,30:20.5,2.945024,16,Biggs,0.030951673,0.29710743,0.21649736,0.044176154,0.006163209,0.34237343,0.06273072
227,C:/Users/TristanKleyn/Downloads/ecotypeClassification/binary/Binaries_20241027/10MIN/WINDOWS_20241027.csv,31:04.5,2.842624,16,Biggs,0.02146482,0.28638107,0.2696413,0.036036637,0.004127367,0.30674538,0.07560348
