id,filename,region,class,index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
11,boston03.png,NorthAmerica,residential,11,0.017013233,0.02173913,0.020118823,0.021199028,0.0205239,0.02268431,0.022954361,0.021199028,0.015798002,0.013637591,0.009451796,0.009451796,0.009991898,0.010396975,0.009721847,0.012017283,0.012827437,0.014177694,0.016203079,0.017958412,0.01647313,0.014042668,0.004860924,0.004995949,0.007561437,0.00931677,0.012692412,0.005130975,0.008911693,0.007291385,0.008776668,0.015933027,0.017553335,0.018903592,0.019038617,0.014582771,0.016878207,0.009991898,0.005671078,0.004455847,0.004455847,0.007021334,0.012017283,0.015933027,0.015662976,0.01552795,0.014582771,0.015257899,0.010937078,0.011207129,0.009586821,0.008506616,0.008371591,0.00931677,0.007696462,0.011747232,0.01336754,0.009046719,0.004995949,0.005671078,0.008776668,0.015257899,0.018903592,0.018498515,0.019983797,0.020928977,0.020388874,0.019038617,0.017823386,0.021469079,0.032541183,0.033351337
12,boston03.png,NorthAmerica,residential,66,0.008327025,0.010814318,0.011463177,0.014707473,0.012977182,0.01157132,0.009408457,0.008975884,0.008975884,0.008543311,0.011787607,0.011463177,0.013734184,0.0095166,0.005947875,0.005190873,0.005515302,0.00713745,0.007678166,0.011138748,0.015897048,0.0190332,0.02141235,0.02141235,0.017951768,0.018276198,0.018492484,0.01870877,0.020114632,0.020655348,0.020439061,0.017735482,0.015680761,0.014491186,0.01459933,0.01632962,0.017843625,0.017843625,0.012760895,0.008975884,0.009732886,0.011138748,0.015031902,0.018168055,0.018600627,0.017194766,0.013626041,0.010165459,0.006488591,0.009084027,0.00919217,0.009624743,0.012003893,0.016221477,0.018384341,0.017086623,0.017194766,0.016113334,0.015572618,0.01189575,0.008435168,0.008110739,0.009624743,0.008867741,0.011787607,0.018925057,0.023034498,0.022493782,0.022061209,0.018816914,0.016113334,0.015680761
13,boston03.png,NorthAmerica,residential,23,0.011721704,0.018023695,0.020670532,0.021300731,0.021426771,0.021426771,0.019662213,0.017645576,0.020796572,0.022813209,0.018401815,0.012351903,0.006049912,0.005419713,0.006428031,0.00718427,0.006554071,0.011343585,0.013864381,0.015250819,0.011469624,0.008066549,0.005671792,0.002772876,0.003150996,0.006301991,0.004789513,0.004663474,0.013990421,0.009831107,0.00731031,0.00743635,0.008696748,0.00756239,0.008444669,0.008570708,0.006932191,0.006932191,0.008192589,0.011973784,0.016889337,0.017519536,0.019032014,0.021552811,0.025964205,0.026846483,0.024073607,0.021426771,0.020796572,0.017519536,0.011595664,0.005923872,0.002142677,0.004411394,0.013486262,0.01474666,0.017015377,0.016637257,0.015502899,0.017267457,0.01462062,0.011847744,0.010587346,0.0148727,0.024955886,0.028863121,0.0297454,0.027728762,0.02180489,0.018779934,0.005545752,0.009200907
14,boston03.png,NorthAmerica,residential,21,0.010577798,0.012852593,0.014672429,0.018084622,0.021610555,0.022747953,0.021155596,0.022861692,0.01910828,0.020131938,0.018084622,0.013193813,0.008075523,0.006596906,0.005686988,0.006369427,0.007165605,0.006938126,0.011828935,0.011942675,0.011942675,0.007848044,0.007051865,0.007506824,0.007393085,0.007848044,0.008644222,0.009326661,0.012625114,0.021155596,0.021383076,0.020928116,0.02422657,0.016947225,0.009099181,0.007734304,0.007620564,0.007165605,0.006824386,0.007393085,0.0094404,0.012283894,0.01433121,0.016151046,0.019676979,0.023316652,0.020586897,0.021838035,0.023089172,0.015127389,0.010236579,0.005573248,0.007848044,0.00978162,0.010350318,0.011715196,0.011260237,0.013876251,0.014672429,0.015127389,0.012625114,0.011260237,0.012511374,0.015923567,0.025932666,0.027070064,0.025250227,0.019676979,0.0194495,0.013307552,0.007506824,0.012852593
15,boston03.png,NorthAmerica,residential,44,0.025436484,0.024834437,0.02679109,0.023780855,0.023931367,0.024533414,0.022727273,0.020319085,0.020620108,0.01640578,0.017007827,0.013546057,0.015502709,0.015201686,0.013546057,0.01294401,0.013696568,0.008278146,0.007525587,0.01128838,0.014900662,0.020921132,0.022426249,0.019416014,0.021673691,0.027092113,0.027092113,0.026490066,0.023931367,0.019114991,0.012793498,0.01128838,0.009030704,0.012040939,0.018663456,0.014750151,0.016857315,0.015201686,0.012040939,0.012191451,0.012191451,0.014900662,0.014449127,0.010084287,0.006773028,0.004966887,0.004063817,0.006773028,0.005719446,0.00602047,0.007977122,0.008579169,0.012040939,0.00948224,0.00602047,0.005719446,0.007375075,0.011438892,0.012642986,0.011589404,0.008880193,0.006170981,0.0025587,0.003010235,0.005267911,0.004063817,0.006170981,0.00948224,0.012793498,0.015201686,0.015954244,0.015803733
16,boston04.png,NorthAmerica,large buildings,24,0.01826652,0.02096359,0.017408361,0.01618242,0.013975726,0.006129705,0.005271546,0.004535981,0.004413387,0.005026358,0.005639328,0.007355645,0.008458992,0.00870418,0.011033468,0.015324261,0.019247272,0.022312125,0.020105431,0.01348535,0.008213804,0.005516734,0.00870418,0.013362756,0.013853132,0.014833885,0.007110457,0.004658575,0.004903764,0.005639328,0.005884516,0.007110457,0.007110457,0.008949369,0.012136815,0.01679539,0.017163173,0.018389114,0.019369866,0.018756896,0.020718401,0.019737649,0.01887949,0.01949246,0.019860243,0.020473213,0.021453966,0.016917985,0.012749785,0.016059826,0.017408361,0.017530955,0.014833885,0.00870418,0.008336398,0.00809121,0.007846022,0.00809121,0.009317151,0.012259409,0.01556945,0.018634302,0.019860243,0.019860243,0.019860243,0.022434719,0.023905848,0.025989947,0.023905848,0.018634302,0.015937232,0.014343509
17,boston04.png,NorthAmerica,large buildings,12,0.017878427,0.018325387,0.012812872,0.003575685,0.004022646,0.004469607,0.005363528,0.005810489,0.005512515,0.006853397,0.007598331,0.009982122,0.014451728,0.015941597,0.015941597,0.015047676,0.014600715,0.022943981,0.026370679,0.020262217,0.018027414,0.018027414,0.016537545,0.016388558,0.016835518,0.017878427,0.016537545,0.017580453,0.018027414,0.016984505,0.018325387,0.0181764,0.013855781,0.012216925,0.015941597,0.014749702,0.012961859,0.008939213,0.007300358,0.005810489,0.005959476,0.006108462,0.00864124,0.010876043,0.012961859,0.012365912,0.018325387,0.019666269,0.019666269,0.021305125,0.021901073,0.023539928,0.023390942,0.024135876,0.021454112,0.018474374,0.01579261,0.016239571,0.013110846,0.010578069,0.011323004,0.008045292,0.006108462,0.006108462,0.006108462,0.007300358,0.008492253,0.008045292,0.007896305,0.01102503,0.020411204,0.025774732
18,boston04.png,NorthAmerica,large buildings,35,0.018262458,0.018653796,0.023088964,0.021523611,0.014349074,0.014088182,0.014870858,0.013566397,0.012914166,0.013827289,0.013827289,0.012001044,0.009000783,0.007957214,0.009913906,0.014870858,0.01043569,0.009913906,0.008478998,0.006261414,0.005478737,0.003391599,0.002869815,0.003782938,0.007696321,0.008609444,0.005870076,0.004956953,0.006130968,0.007957214,0.011348813,0.020610488,0.023741195,0.024654318,0.024654318,0.022828072,0.020480042,0.020349596,0.020349596,0.020349596,0.017479781,0.016305766,0.015783981,0.013566397,0.008870337,0.006261414,0.006130968,0.007435429,0.007435429,0.008348552,0.010827028,0.01617532,0.020088703,0.017610227,0.013827289,0.011479259,0.01043569,0.014870858,0.020219149,0.025828333,0.025828333,0.024654318,0.02256718,0.020610488,0.020740934,0.019045134,0.015523089,0.01278372,0.010827028,0.008348552,0.007044091,0.009131229
19,boston04.png,NorthAmerica,large buildings,14,0.017927682,0.012610149,0.00622911,0.010786995,0.010179277,0.007292616,0.00622911,0.00622911,0.00622911,0.008659982,0.009419629,0.010938924,0.011090854,0.013825585,0.0092677,0.017927682,0.027955029,0.02749924,0.02446065,0.020966272,0.022941355,0.022789426,0.020814342,0.019750836,0.019143118,0.016408387,0.015800668,0.018839259,0.019143118,0.019143118,0.019143118,0.019446977,0.01838347,0.015800668,0.015800668,0.008963841,0.007444546,0.008356123,0.009571559,0.011090854,0.010483136,0.008963841,0.008356123,0.00622911,0.00622911,0.005773321,0.006836828,0.0092677,0.008811911,0.010635065,0.009875418,0.00607718,0.009723488,0.01838347,0.026131875,0.026739593,0.018687329,0.014281373,0.014585232,0.00622911,0.006532969,0.006836828,0.006532969,0.006988757,0.00622911,0.009875418,0.012610149,0.016256457,0.021877849,0.026891522,0.026283804,0.026283804
20,boston04.png,NorthAmerica,large buildings,29,0.020301926,0.019130661,0.02368558,0.022123894,0.018089537,0.015096304,0.012883915,0.009760541,0.01184279,0.011582509,0.007808433,0.006246746,0.005465903,0.004424779,0.005075482,0.006507028,0.006767309,0.009109839,0.008979698,0.009760541,0.014966163,0.01405518,0.006637168,0.004294638,0.005335763,0.006507028,0.008068714,0.010931806,0.01171265,0.01184279,0.017178553,0.01887038,0.019651223,0.020822488,0.021473191,0.018479958,0.019000521,0.023165018,0.024986986,0.023295159,0.024596564,0.025767829,0.025507548,0.02368558,0.019000521,0.015877147,0.01418532,0.015747007,0.016788131,0.011322228,0.008979698,0.007938574,0.007418011,0.007548152,0.007938574,0.013274336,0.018219677,0.024206143,0.024466424,0.015486726,0.013925039,0.012623634,0.012363352,0.012493493,0.010671525,0.013534617,0.012883915,0.010281104,0.009760541,0.008328995,0.009630401,0.009630401
21,boston05.png,NorthAmerica,large buildings,4,0.005946313,0.009174312,0.008579681,0.010618417,0.010108733,0.010958206,0.013421679,0.014865783,0.016224941,0.008409786,0.005351682,0.002803262,0.003312946,0.007390418,0.010278627,0.013931363,0.016734625,0.016139993,0.020727149,0.020981991,0.020981991,0.020981991,0.020981991,0.020727149,0.018688413,0.01401631,0.010873259,0.011213048,0.011892627,0.011892627,0.011043153,0.009344207,0.016479783,0.018008835,0.015545362,0.011977574,0.01146789,0.0127421,0.015545362,0.008154944,0.007305471,0.008664628,0.010363575,0.012996942,0.015120625,0.013931363,0.013931363,0.014610941,0.016139993,0.018263677,0.019707781,0.020302413,0.020302413,0.020302413,0.020897044,0.020981991,0.020642202,0.019537887,0.017159361,0.014525994,0.01656473,0.016904519,0.020557255,0.020981991,0.019537887,0.014441047,0.009683996,0.006965681,0.004162419,0.005776419,0.008409786,0.011807679
22,boston05.png,NorthAmerica,large buildings,69,0.014646589,0.015304863,0.014482021,0.013823747,0.014728874,0.014482021,0.013083189,0.012836337,0.013412326,0.015140295,0.015304863,0.014399737,0.008475274,0.014975726,0.017526537,0.018267095,0.018267095,0.018431663,0.018267095,0.015798568,0.012095779,0.010450095,0.010120958,0.0109438,0.013000905,0.015140295,0.011684358,0.008557558,0.008557558,0.008722126,0.010203242,0.010532379,0.011190653,0.011766642,0.011684358,0.011848926,0.012918621,0.013165474,0.013823747,0.012754052,0.013412326,0.012918621,0.012260347,0.011355221,0.011272937,0.011684358,0.011026084,0.008968979,0.007487863,0.010203242,0.0140706,0.017032831,0.010779231,0.015634,0.017855673,0.019007652,0.018596231,0.018349379,0.018349379,0.018349379,0.018349379,0.018267095,0.017608821,0.017608821,0.017608821,0.018596231,0.019007652,0.017444252,0.018513947,0.012424916,0.007652431,0.007487863
23,boston05.png,NorthAmerica,large buildings,23,0.016853429,0.016405199,0.014881219,0.013536531,0.011295383,0.011474675,0.011385029,0.011564321,0.0109368,0.010309278,0.010309278,0.010219632,0.009502465,0.009143882,0.008606006,0.009233528,0.009681757,0.010578216,0.012281488,0.00896459,0.010667862,0.011833259,0.009233528,0.006813088,0.007350964,0.005289108,0.007888839,0.010040341,0.014253698,0.016494845,0.016943075,0.016943075,0.016943075,0.016943075,0.016853429,0.016494845,0.016225908,0.016225908,0.016315554,0.016943075,0.01748095,0.02097714,0.022142537,0.022142537,0.021873599,0.020259973,0.016943075,0.018915285,0.018467055,0.019004931,0.020618557,0.022142537,0.022052891,0.021246078,0.021156432,0.021783953,0.022142537,0.021783953,0.019722098,0.013446885,0.006544151,0.003675482,0.004034065,0.00502017,0.009861049,0.014164052,0.014791573,0.013446885,0.009681757,0.006813088,0.006275213,0.007530255
24,boston05.png,NorthAmerica,large buildings,19,0.010632447,0.010265811,0.009807516,0.010815765,0.012648946,0.010907424,0.010815765,0.010907424,0.011549038,0.011457379,0.00944088,0.008432631,0.008615949,0.008615949,0.007607699,0.007424381,0.008157654,0.006507791,0.007607699,0.010082493,0.008799267,0.009715857,0.008157654,0.007332722,0.006691109,0.00568286,0.00467461,0.005224565,0.007241063,0.010082493,0.0131989,0.015857012,0.016865261,0.016865261,0.018331806,0.020439963,0.022089826,0.02263978,0.02263978,0.02263978,0.02263978,0.02263978,0.02263978,0.02263978,0.022548121,0.022089826,0.021173236,0.020898258,0.019248396,0.017415215,0.016773602,0.018148488,0.018698442,0.018148488,0.017323556,0.017781852,0.019615032,0.020898258,0.020348304,0.020348304,0.020348304,0.020348304,0.016498625,0.01136572,0.005774519,0.003941338,0.004491292,0.005774519,0.010724106,0.01411549,0.014665445,0.012465628
25,boston05.png,NorthAmerica,large buildings,41,0.005312421,0.006324311,0.008474576,0.009865925,0.011636732,0.023905894,0.021755629,0.015431318,0.013534025,0.011383759,0.011383759,0.010877814,0.005565393,0.005312421,0.009486466,0.014798887,0.019731849,0.023905894,0.023526436,0.019352391,0.016949153,0.016822666,0.017328611,0.015051859,0.012395649,0.012648621,0.015304832,0.01201619,0.01201619,0.012522135,0.012775108,0.013281052,0.014798887,0.015304832,0.014798887,0.013154566,0.010118897,0.008474576,0.00935998,0.012648621,0.014672401,0.013534025,0.011257273,0.00935998,0.005944852,0.005312421,0.006071338,0.011636732,0.017455097,0.022641032,0.023526436,0.019478877,0.013660511,0.01201619,0.010118897,0.010245383,0.013154566,0.017328611,0.020490767,0.02238806,0.022894005,0.022894005,0.014545914,0.01201619,0.012648621,0.012775108,0.012522135,0.013407539,0.013913483,0.014292942,0.014292942,0.014166456
26,boston06.png,NorthAmerica,park,55,0.012189235,0.008810041,0.005792904,0.00374125,0.004103307,0.003137823,0.003982621,0.004344678,0.009051412,0.015206372,0.01713734,0.016775284,0.015327058,0.012913348,0.010499638,0.007603186,0.005189476,0.003499879,0.005068791,0.012792662,0.02570601,0.028964518,0.028843833,0.028843833,0.028964518,0.024499155,0.02437847,0.021482018,0.018585566,0.019671735,0.020516534,0.019671735,0.017378711,0.011947864,0.017861453,0.014240888,0.013758146,0.010378952,0.006275646,0.004465363,0.004586049,0.006517017,0.009534154,0.009775525,0.008206614,0.005310162,0.00482742,0.005189476,0.009534154,0.010620323,0.008206614,0.011223751,0.015930485,0.018706252,0.018947622,0.020999276,0.020395848,0.021240647,0.022206131,0.024861212,0.024861212,0.024861212,0.023895728,0.013878832,0.009775525,0.008930727,0.01339609,0.011465122,0.010378952,0.006517017,0.014361574,0.017258026
27,boston06.png,NorthAmerica,park,19,0.023443135,0.023563357,0.02091849,0.019475836,0.019115172,0.018273623,0.016710748,0.01490743,0.015388314,0.015268093,0.016470305,0.017432075,0.013584996,0.011180572,0.010579466,0.013104112,0.013584996,0.012142342,0.011180572,0.011180572,0.011180572,0.009858139,0.00997836,0.011300793,0.013224333,0.015508536,0.019475836,0.022481366,0.022721808,0.019475836,0.015748978,0.013344554,0.01394566,0.016350084,0.017792739,0.018153402,0.015027651,0.012142342,0.008655927,0.007213272,0.009377254,0.007814378,0.010819909,0.014787208,0.012743448,0.012142342,0.012382784,0.014426545,0.013104112,0.012142342,0.010459245,0.010819909,0.010459245,0.011300793,0.011661457,0.010218803,0.012623227,0.011421015,0.011421015,0.013104112,0.011180572,0.008415484,0.008415484,0.008054821,0.009858139,0.013224333,0.009858139,0.021279154,0.021279154,0.015748978,0.011180572,0.017191633
28,boston06.png,NorthAmerica,park,59,0.014821739,0.009347042,0.00654293,0.0032047,0.0032047,0.004406463,0.006142342,0.006809988,0.006142342,0.006275871,0.007077046,0.005608225,0.005741755,0.005608225,0.007210576,0.009614101,0.017358793,0.020697022,0.02109761,0.023100547,0.023234077,0.021898785,0.024435839,0.016023501,0.010949392,0.010148217,0.014287622,0.011216451,0.01789291,0.020964081,0.022032314,0.021898785,0.020563493,0.017091735,0.014287622,0.014287622,0.010415276,0.008679396,0.009347042,0.008412338,0.007077046,0.008679396,0.0064094,0.009614101,0.011082922,0.013352918,0.01615703,0.018427026,0.018560555,0.022967018,0.023768193,0.023768193,0.023768193,0.020697022,0.017625851,0.015622914,0.017225264,0.014955268,0.015622914,0.015088797,0.013887034,0.011884097,0.014421151,0.015088797,0.015355855,0.015756443,0.017625851,0.017225264,0.013753505,0.009881159,0.011483509,0.015088797
29,boston06.png,NorthAmerica,park,2,0.008265205,0.00889408,0.007905849,0.007905849,0.007905849,0.009612793,0.009792471,0.01212829,0.016081215,0.019584943,0.021471566,0.021471566,0.021741083,0.021741083,0.021741083,0.021830923,0.022010601,0.02210044,0.021920762,0.021830923,0.021920762,0.022190279,0.021830923,0.020842692,0.0199443,0.019405265,0.016979607,0.014284431,0.015182823,0.016530411,0.013835235,0.013475878,0.010780703,0.010511185,0.007276974,0.008444884,0.010960381,0.011589255,0.013116521,0.013475878,0.015632019,0.017967838,0.017967838,0.018057677,0.018057677,0.017608481,0.016979607,0.015811697,0.013116521,0.008265205,0.008714401,0.00889408,0.011589255,0.014104752,0.012397808,0.010870542,0.010421346,0.012757165,0.0132962,0.011768934,0.010421346,0.008085527,0.00772617,0.006558261,0.003952924,0.004491959,0.007097296,0.012487647,0.008444884,0.008355044,0.011140059,0.008444884
30,boston06.png,NorthAmerica,park,67,0.012713823,0.012020342,0.008552936,0.007281553,0.008090615,0.01074896,0.01652797,0.018608414,0.018492834,0.018377254,0.016990291,0.012020342,0.007628294,0.009246417,0.012944984,0.012251503,0.012367083,0.012367083,0.010171059,0.006010171,0.007859454,0.0110957,0.011673601,0.010055479,0.008552936,0.007743874,0.006703652,0.008899676,0.011558021,0.014794267,0.019186315,0.02184466,0.02184466,0.021151179,0.017568192,0.018608414,0.019417476,0.018146093,0.016990291,0.019879797,0.017683773,0.019070735,0.012482663,0.010055479,0.01652797,0.018955155,0.019648636,0.017914933,0.01074896,0.008321775,0.007628294,0.009708738,0.017105871,0.017683773,0.017683773,0.018492834,0.019533056,0.018030513,0.006010171,0.005779011,0.009246417,0.011326861,0.012482663,0.013522885,0.015487748,0.019417476,0.021266759,0.018030513,0.014447527,0.013638465,0.013060564,0.012020342
